year,id_firm,logl,logk,logm,logq,invest
1,1127,1.503444,2.018183,.9483196,1.666453,5.827239
2,1127,1.464131,2.045065,.8111923,1.795296,0
3,1127,1.602161,2.040597,1.006885,1.83635,0
4,1127,1.522788,1.819298,1.206843,1.782807,4.489368
5,1127,1.91357,1.844761,1.15987,1.837112,4.682884
6,1127,1.703946,1.688411,1.356871,2.090137,5.049043
7,1127,1.7761,2.099501,1.707774,1.867395,10.73463
8,1127,1.842097,2.169066,1.763593,2.038286,8.715504
9,1127,1.897289,2.160252,1.78595,1.740538,9.362698
0,1130,-.3606024,1.797792,.6416804,.6140598,8.033008
1,1130,-.2675421,2.088125,.4183784,.5515757,10.74663
2,1130,-.5973752,2.024495,.4079575,.427225,0
3,1130,-.6677532,2.116053,.1006424,.4538735,13.06901
4,1130,-.591463,2.55303,.6570023,.4862635,18.97766
5,1130,-.2449755,2.646645,.4647332,.6570306,0
6,1130,-.4044244,2.222155,.3249182,.3394947,4.354071
7,1130,-.4592121,2.323282,.1909592,.4998145,4.772519
8,1130,.5433647,2.767863,.8561634,.8064007,7.872656
9,1130,.4555708,2.49263,.8663903,.7082633,0
0,1133,.212023,-.3624685,-.9111401,.307045,0
1,1133,.0328344,-.3158085,-.4163132,.4226941,.8955045
2,1133,.3083549,-.407202,-1.19365,.2877348,.9925959
3,1133,.2591963,-.3545163,-.7133297,.5071927,.6321534
4,1133,.3992592,-.5456716,-1.462354,.5432815,.913147
5,1133,.5694168,-.7145302,-3.334454,.6572059,.7804748
6,1133,.3405054,-.5339528,-.1560701,.7207032,1.262256
7,1133,.2683939,-.6020336,-.5449249,.4303076,.7129984
8,1133,.3303085,-.6932116,-.5776064,.2856691,.7025499
9,1133,.0693418,-.7844297,-1.360756,.0052128,.4858876
0,1137,2.29435,2.567082,1.999634,1.919141,6.078122
1,1137,2.312998,2.570383,1.842614,1.877781,6.464997
2,1137,2.314677,2.498395,1.776401,1.675459,6.267264
3,1137,2.270549,2.457893,1.803145,1.531568,9.713866
4,1137,2.107154,2.512089,1.65371,1.713621,6.865595
5,1137,2.165665,2.507262,1.68953,1.39522,4.721559
6,1137,2.300758,2.110917,2.073703,1.970918,6.464612
7,1137,2.366389,2.150839,2.095703,1.80966,7.164004
8,1137,2.289157,2.162986,2.116983,1.963474,7.151608
9,1137,2.475801,2.062431,1.854316,1.738506,9.232234
0,1138,2.344294,2.308103,1.862321,2.58303,10.09534
1,1138,2.561313,2.326526,1.694849,2.572516,10.22308
2,1138,2.299183,2.415212,1.403005,2.405609,8.862352
3,1138,2.38762,2.250815,1.797188,2.377422,9.313993
4,1138,2.342044,2.335012,1.891319,2.310606,8.741208
5,1138,2.05725,2.495514,1.492116,2.427104,10.50277
6,1138,2.280646,2.309278,1.764864,2.309949,9.701205
7,1138,2.161683,2.22835,1.561976,2.212561,4.473097
8,1138,2.253904,2.320795,1.579806,2.053899,7.981931
9,1138,2.276971,1.945513,1.672444,2.124198,7.470337
0,1143,-1.591607,-1.490621,-2.186117,-1.780842,1.059943
1,1143,-1.859668,-1.177017,-2.274669,-2.077255,0
2,1143,-1.699917,-1.087254,-2.140097,-1.812071,.5819683
3,1143,-1.466663,-.747072,-1.926033,-1.287232,1.6062
4,1143,-1.197654,-.3221723,-1.644996,-.8526287,2.946802
5,1143,-1.235069,-.1351709,-1.648346,-1.73976,1.180655
6,1143,-1.387187,-.2187659,-1.513416,-1.004105,1.126412
7,1143,-1.320614,-.3624128,-1.378239,-1.464154,.6598155
8,1143,-1.386159,-.6149409,-1.018156,-1.623995,.4879187
9,1143,-1.882191,-.7994476,-1.139349,-1.186039,.2003673
0,1145,.7668065,.661392,.578865,.6420509,1.990828
1,1145,.898126,.5372277,.338942,.8576779,1.154384
2,1145,.5331263,.3144608,.3090278,.4830029,.5103956
3,1145,.8678566,.1917861,-.0149631,.6949481,1.496855
4,1145,.6716176,.0705745,.2905824,1.003505,1.440977
5,1145,.852887,.1743997,.3517533,1.163086,2.297526
6,1145,.8873989,.3027202,.1987682,1.065391,1.734868
7,1145,.9775855,.2430337,.1946505,1.208822,2.432781
8,1145,.7972346,.2359855,.1155293,1.158088,1.993676
9,1145,1.054254,.7881214,.2956158,1.236397,2.799448
0,1146,.7805258,.508577,.8510501,.8454146,1.560018
1,1146,.7191457,.5310446,1.036657,.7398236,1.921391
2,1146,.7614089,.2963347,.6723644,.7902237,1.160566
3,1146,.8015285,.3103293,.7796306,.9982768,0
4,1146,.9140571,.4927389,.7081847,.6665702,1.700516
5,1146,.857717,.4179103,.743588,.8168207,3.003286
6,1146,1.126287,.9487962,.7071301,1.222869,8.921777
7,1146,1.367898,.5803366,.9609861,.9380236,1.889169
8,1146,.8658926,.6707395,1.027138,.9677053,0
9,1146,.9472951,.8303087,.9014033,.9929571,2.92153
0,1147,1.16895,1.173312,1.067761,1.267492,2.082176
1,1147,1.299162,1.002206,.7887503,1.167979,2.632406
2,1147,.9439819,.9916505,1.089475,.9427713,1.24542
3,1147,1.048659,.8352048,.6771514,.9773753,1.151362
4,1147,1.021511,.552752,.6834928,.9976466,1.329726
5,1147,.943768,.6086336,.4917316,.9235827,1.403223
6,1147,.8779218,.7966428,.6878787,.7871882,2.14435
7,1147,.9681382,.6317042,.4764591,.8416967,1.553882
8,1147,.720227,.4039651,.4869079,.4623768,1.419201
9,1147,.8305115,.4687929,.3758091,.6390747,1.113032
0,1149,2.370787,2.289575,2.068778,2.243006,9.454182
1,1149,2.124163,2.405697,1.819916,2.219489,9.495743
2,1149,2.014709,2.298249,1.708777,1.858487,0
3,1149,1.890848,2.120525,1.818519,2.204146,4.810513
4,1149,1.914123,2.028341,1.887922,1.888091,5.173108
5,1149,2.067886,2.020434,1.745922,1.829892,5.036843
6,1149,1.983005,2.119479,1.769846,1.847586,9.062599
7,1149,2.179667,2.189314,2.054369,2.186361,9.33149
8,1149,2.047992,2.258809,1.972204,2.09259,8.452352
9,1149,2.039577,2.102792,1.998016,1.989297,7.309273
0,1151,.2571433,-.0456048,-.5089582,.3441655,.89706
1,1151,.3843155,-.0753503,-.568989,.2549049,.6099479
2,1151,.1233222,-.3035274,-.6298929,.0679928,.4928305
3,1151,.064054,-.3178995,-1.295975,-.0222036,0
4,1151,-.1807718,-.7358059,-1.041165,-.0954788,.4786396
5,1151,.3105374,-.8158838,-1.277604,.1027598,1.124161
6,1151,.005108,-.6600912,-.9872536,-.0635288,.4965816
7,1151,.2405554,-.557384,-1.315255,.1287461,.6248727
8,1151,.249557,-.4001918,-1.133521,.0686708,.7938154
9,1151,.1059016,-.4416004,-.9855279,-.0281489,1.038855
0,1155,-.8849002,.7410169,.40415,-.27955,1.705541
1,1155,-.7505369,1.031213,.5544186,-.3412479,1.956454
2,1155,-.7292849,.8745582,.5794948,-.18268,0
3,1155,-.5351597,.9626631,.4115261,-.4516263,0
4,1155,-.7654609,.733965,.4347479,-.4583576,1.495054
5,1155,-.8227191,.7794091,.4360551,-.4165862,2.33584
6,1155,-.9039801,.7198413,.5734888,-.4408068,1.597505
7,1155,-.5598565,.8079627,.6160225,-.1793228,2.634036
8,1155,-.8088729,.5774174,.4739146,-.14917,1.901895
9,1155,-.6832988,.9334972,.5523358,-.5241671,2.914722
0,1160,.4496684,.044764,1.58079,.8449231,2.659917
1,1160,.5486382,.0838604,1.50252,.8405763,0
2,1160,.2385867,.4367974,1.184944,.4618547,4.674367
3,1160,-.0947609,.2640883,.7939079,-.018751,.588371
4,1160,-.0227827,.3031519,.7293739,-.1660933,.4574313
5,1160,-.2159089,-.3157443,.4431237,-.1106283,.7099133
6,1160,-.1044875,-.4366278,.4481768,-.4735739,.73397
7,1160,.0303271,-.5060142,.7299675,.0213986,.8163924
8,1160,.1199192,-.451031,1.019157,.2489784,0
9,1160,.174846,-.5791754,.9655342,.2561117,.672142
0,1162,.7505257,2.107053,1.382745,.9748792,7.111519
1,1162,.5120343,2.276878,1.257023,.7977814,10.85248
2,1162,.7034556,2.045756,1.176356,.9113603,9.118052
3,1162,1.385024,2.808648,1.029163,1.818157,2.85353
4,1162,1.395729,2.594708,2.060699,1.82406,5.389916
5,1162,1.465721,2.801135,1.856763,1.736691,5.734653
6,1162,1.931476,2.817716,2.20627,2.287314,7.055122
7,1162,2.019543,3.045389,2.591824,2.663786,10.83239
8,1162,2.145178,3.311344,2.576664,2.717563,12.70227
9,1162,2.641995,4.005603,2.796403,2.88901,0
0,1163,1.501006,1.537378,.6231169,.8579652,11.07908
1,1163,2.100204,1.684188,1.284764,1.492208,23.7022
2,1163,2.143676,1.707872,1.326155,1.412212,17.94343
3,1163,2.035807,1.752863,1.069063,1.42199,0
4,1163,1.7625,1.141124,1.448794,.878835,15.39459
5,1163,1.42831,.9072853,.9591099,1.114062,0
6,1163,1.454847,1.03733,.8016371,1.262109,11.59101
7,1163,1.357847,1.001475,.9965562,1.576803,16.42468
8,1163,1.319559,1.014471,.9542204,1.766867,4.563065
9,1163,1.540384,1.411461,1.037216,1.73552,4.606141
0,1165,.5415706,-.4105261,.5443593,.3516081,.6408792
1,1165,.7644938,-.1521876,.7531534,.3149942,1.437236
2,1165,1.193428,-.4834602,.5339139,.4048576,.8253278
3,1165,1.472254,-.4825436,.6920431,.7090089,.8363506
4,1165,.8936521,-.8584582,.8010312,.1973011,.6614591
5,1165,.8393129,-.7652165,.6943812,.0780583,.3439386
6,1165,.669171,-.8362027,.4413696,.2904965,.5149115
7,1165,.6168696,-.9700853,.4081675,-.10325,0
8,1165,.6888439,-1.013824,.5926219,.1459999,.8893442
9,1165,.5806463,-.9894726,.449339,.3337818,.3739305
0,1168,-1.500596,-2.013235,-1.022642,-1.033151,.2482482
1,1168,-1.338577,-2.127389,-1.100409,-1.124306,.2874724
2,1168,-1.294785,-1.738898,-.9843326,-1.110395,.4252506
3,1168,-1.156145,-1.696681,-.8219259,-1.084215,.3113953
4,1168,-1.122736,-1.252401,-.6471393,-.9479662,.5625457
5,1168,-.7738217,-1.41237,-.6144123,-.614561,.8101318
6,1168,-.8232129,-1.275698,-.2963661,-.6439131,.5834562
7,1168,-.6339238,-1.233399,-.3748544,-.4851995,.41706
8,1168,-.5726392,-1.185633,-.4205003,-.1747642,.7561069
9,1168,-.5328798,-.9753376,-.2581443,-.2818722,.6238052
0,1169,-2.020453,-1.748243,-1.097451,-2.082186,.1590886
1,1169,-2.133379,-1.690675,-1.029254,-1.890935,.1163334
2,1169,-2.212943,-1.928251,-1.237947,-1.899405,0
3,1169,-2.152331,-1.596055,-.9692857,-1.848692,.3911555
4,1169,-2.16059,-1.833289,-.9734491,-2.313707,.314356
5,1169,-2.146251,-1.965691,-1.094991,-1.980383,0
6,1169,-2.141562,-1.666149,-1.052241,-1.995625,.1846637
7,1169,-2.113938,-1.494259,-.9091477,-2.092345,.3769935
8,1169,-2.044526,-1.65349,-1.075313,-1.992588,0
9,1169,-1.884748,-1.510013,-.6295556,-1.880872,.600991
0,1170,-.3130403,-.6549473,-.7685578,.0413305,.8893954
1,1170,-.3906048,-.5171375,-.7266825,.1524499,.4331072
2,1170,-.3559283,-.922884,-.8160214,.127704,.4857486
3,1170,-.3062031,-.7684424,-.8585936,.0135205,.3211357
4,1170,-.540868,-1.060554,-.9353864,-.4936404,0
5,1170,-.5345885,-.6914223,-1.250273,-.2973795,.387179
6,1170,-.3091531,-.7807623,-1.093219,-.947134,.2946415
7,1170,-.5991966,-.9651154,-1.236794,-.4908235,.560213
8,1170,-.5424405,-.8511871,-1.150349,-.3579191,.4956943
9,1170,-.3454935,-.7156727,-1.209541,-.3384432,.718289
0,1171,.0900913,-1.015842,-.0523442,-.5427427,.4824189
1,1171,.0657185,-.9832382,.1072245,-.4262182,.4271837
2,1171,.2317199,-1.125955,-.01008,-.2934636,.3139933
3,1171,.0244677,-1.276847,-.0368049,-.6623281,.2632912
4,1171,-.6693958,-1.087628,-.114471,-1.484734,.3038952
5,1171,-.7956139,-1.308204,-.2926228,-2.395734,.2061685
6,1171,-1.144891,-1.393075,-.6354701,-1.891572,0
7,1171,-.9999448,-1.601341,-.8030668,-1.738728,0
8,1171,-.7373341,-1.416206,-.9012896,-1.753933,.2554882
9,1171,-.6249327,-1.333387,-.9991937,-1.712647,0
0,1174,.6993238,.1815713,.2569472,.643932,2.652133
1,1174,.5313988,.0273649,.1557735,.365556,.9994196
2,1174,.4226314,-.2661239,.0161771,.1497328,.8756461
3,1174,.1871873,-.3149802,.0342811,-.006785,1.098058
4,1174,.2051737,-.5302359,-.1087189,-.1112177,1.050239
5,1174,.3364073,-.724279,-.4393638,.0345792,.3151459
6,1174,.266569,-.7242552,-.2712649,.1114613,.3332891
7,1174,.172852,-.9237939,-.2668149,.0048181,.5250652
8,1174,.2778628,-.6741675,-.5552762,-.0244173,.4659825
9,1174,.2854115,-.8562393,-.5810598,-.3574096,.4574971
0,1175,2.558048,2.161333,2.741376,2.423789,0
1,1175,2.633977,1.911633,2.043225,2.275723,6.219061
2,1175,2.313102,1.56395,2.352961,1.944681,4.426773
3,1175,2.193291,1.084058,1.759789,1.592982,2.359022
4,1175,2.016512,.9182561,1.722939,1.670753,2.869923
5,1175,2.152675,1.0612,1.790894,1.637051,3.549617
6,1175,1.887032,.7853761,1.747829,1.361448,2.408507
7,1175,1.727527,.6139011,1.043426,1.013553,1.348221
8,1175,1.454822,.3909179,1.650888,.9107888,0
9,1175,1.62717,.0923272,1.403638,.8871416,1.649478
0,1176,2.17801,2.396312,1.62813,2.634228,11.73474
1,1176,2.103717,2.276884,1.610567,2.324693,11.00687
2,1176,1.821522,2.292461,1.707966,2.12099,9.620163
3,1176,1.865762,2.148298,1.351433,1.933673,10.54373
4,1176,1.956202,2.434255,1.201598,2.197294,12.44111
5,1176,2.034748,2.244384,1.375848,2.395596,13.33432
6,1176,2.034795,2.12095,1.833977,2.232505,12.57958
7,1176,1.916534,2.324333,1.625824,1.93486,7.125988
8,1176,1.84886,2.000793,1.656994,1.979132,8.3177
9,1176,1.819287,1.837214,1.502002,1.970951,0
0,1179,-.6497022,-.5398701,-.7629788,-.7611923,.1126887
1,1179,-.4983848,-.6924998,-.9304138,-.6772336,.1225955
2,1179,-.4928906,-.7766643,-1.116899,-.4011469,0
3,1179,-.1126837,-.6783314,-1.364092,-.0894062,0
4,1179,-.2038885,-.6901434,-.6770255,.171173,.4919946
5,1179,-.0484563,-.5095003,-.7096145,.0096659,.7655066
6,1179,-.0075843,-.4132559,-.9175107,-.0363115,1.531803
7,1179,-.0297239,-.3654648,-.5116023,.0269895,1.335924
8,1179,.1070154,-.1495747,-.392141,.2431133,1.608993
9,1179,.0988323,.577134,-.4105994,.3386588,5.486437
0,1180,.2935222,-1.068866,-.623064,-.4050438,.1495951
1,1180,.0105475,-1.083748,-.647647,-.4482795,.3641061
2,1180,-.0307455,-1.229579,-.5121886,-.7395841,.1401699
3,1180,.0021093,-1.228912,-.473125,-.7049361,.2151846
4,1180,-.0659322,-1.341978,-.6922567,-.6172903,.2817278
5,1180,.0233367,-1.247602,-.6227207,-.4756367,.3100312
6,1180,-.0499818,-1.251832,-.6315895,-.6694638,.2334366
7,1180,-.0039499,-1.506153,-.860723,-.6813539,.1479692
8,1180,-.202391,-1.60547,-.974225,-.6465713,.2562098
9,1180,-.051417,-1.547485,-.8592856,-.7125711,.2518485
0,1182,.1927749,-.9655408,.2480181,-.0380678,.2019275
1,1182,.4743034,-.9921967,.0748374,-.1601687,.1566084
2,1182,.3900551,-.9397442,.0154165,-.367296,.7379513
3,1182,.4877175,-.9539597,-.0536295,-.2039631,.1309816
4,1182,.3070909,-1.040782,-.1693684,-.1565693,.1103087
5,1182,.4035107,-1.230132,-.4031497,-.2172002,.1003975
6,1182,.1595104,-1.182974,-.4035464,-.4231416,0
7,1182,.2401305,-1.362114,-.2940837,-.3210541,0
8,1182,-.1850464,-1.864741,-.570484,-.8628374,0
9,1182,-.2547204,-1.887153,-.6811068,-.635682,.1056972
0,1184,-3.284516,-4.763569,-4.531081,-4.472131,0
1,1184,-3.290695,-3.156376,-4.186678,-4.277389,.2132877
2,1184,-3.34807,-4.840978,-3.706964,-5.310761,0
3,1184,-3.367727,-4.619674,-4.397119,-4.169643,0
4,1184,-2.743063,-3.917512,-3.170624,-3.300841,.1301289
5,1184,-2.43235,-3.68811,-2.862748,-2.670963,0
6,1184,-2.315927,-3.393531,-2.368908,-2.174741,.1198375
7,1184,-1.610758,-1.798794,-2.066244,-1.169754,.8608651
8,1184,-1.090832,-1.176306,-1.381886,-.5739037,1.149429
9,1184,-.2067302,-.0059245,-.2818987,.1854352,1.285616
0,1185,-1.078535,-.9351501,-.9263979,-1.245848,0
1,1185,-1.043225,-1.024784,-1.091324,-.9959297,.4376242
2,1185,-1.599619,-1.013642,-.9757881,-1.71713,0
3,1185,-1.346316,-.9034938,-1.581622,-1.487175,.2333873
4,1185,-1.552564,-1.352407,-1.415134,-1.799189,0
5,1185,-1.402439,-1.254089,-1.223178,-1.734542,0
6,1185,-1.59173,-1.721781,-.9096817,-1.983777,.1115516
7,1185,-1.670459,-1.804178,-1.441463,-1.862094,0
8,1185,-1.765168,-1.827271,-1.057713,-1.512483,0
9,1185,-1.527964,-1.569873,-.9359455,-1.484216,.2534053
0,1186,1.52182,2.087742,1.502105,2.128272,9.993631
1,1186,1.611649,2.183217,1.369967,2.090836,12.3272
2,1186,1.614797,2.257867,1.476725,2.198314,10.67065
3,1186,1.549702,2.290809,1.385473,2.117275,11.94454
4,1186,1.781384,2.023049,1.25621,2.184,10.69801
5,1186,1.633291,2.204992,1.248807,1.686965,6.743936
6,1186,1.357753,1.818056,1.247692,1.932534,6.389699
7,1186,1.43471,2.098684,1.379921,2.047597,8.638369
8,1186,1.305881,2.016037,1.162398,1.866198,0
9,1186,1.344248,2.241944,1.177449,1.9016,12.39557
0,1189,-1.659134,-2.398598,-.3670965,-1.197384,.3712859
1,1189,-.93261,-1.719881,.2006588,-.5150723,.672897
2,1189,-.5772016,-1.14852,.2190159,-.104792,1.354368
3,1189,-.2198554,-.5361432,.8845663,.3686029,3.25989
4,1189,.3999253,-.048826,1.254513,.585667,3.344738
5,1189,-.0456719,-.4850066,.8902324,-.7305258,.3891266
6,1189,-.2039544,-1.065754,.8115417,-.6751293,.2742608
7,1189,-.4658706,-1.503651,.4404413,-.6621361,.444215
8,1189,.0123221,-1.453997,.4208114,-.1610562,.4730416
9,1189,-.7932665,-1.724548,.2286213,-.9866179,.1977564
0,1192,3.788954,3.758904,3.573141,4.038478,47.24603
1,1192,3.886323,3.76018,3.410409,3.848237,0
2,1192,3.672431,3.628061,3.181225,3.933612,43.14226
3,1192,3.673895,3.64184,3.209194,3.743181,0
4,1192,3.749147,3.606837,2.98257,3.812055,54.34244
5,1192,3.549893,3.583807,3.095248,3.971349,50.00432
6,1192,3.581162,3.6382,3.019347,3.811879,47.97769
7,1192,3.710415,3.359805,3.038325,3.765119,46.31723
8,1192,3.475532,3.355948,2.962149,3.599876,39.17883
9,1192,3.537144,3.549191,3.003912,3.64384,39.27839
0,1193,-.4581433,-.6151544,-.4942107,-.4302258,0
1,1193,-.5560982,-.7902017,-.4169144,-.5933368,.6062889
2,1193,-.5312631,-.865733,-.2483153,-.4964089,0
3,1193,-.8000174,-1.0328,-.2844094,-.3966792,1.024978
4,1193,-.8317773,-.9501789,-.3006148,-.4124839,.744962
5,1193,-.9715174,-.9391128,-.3961172,-.8113804,.442899
6,1193,-.810631,-1.187251,-.5822428,-.7465587,.3868568
7,1193,-.8116335,-1.215054,-.2009685,-.6160741,.3577289
8,1193,-.8790283,-1.346634,-.6414096,-.9123903,.5214862
9,1193,-.9619635,-1.439483,-.6320431,-.9001539,.2282096
0,1194,1.343781,.4998159,1.40376,.7853417,0
1,1194,.9449773,.0971243,.9344272,.6131968,.7401203
2,1194,.8202479,.1959706,.5983865,.4441718,1.265153
3,1194,.5872984,.2548359,-.0974449,.4146211,1.369278
4,1194,.5694681,.4237085,.4843377,.8118557,0
5,1194,.7160904,.5329304,.361398,.7011203,1.479447
6,1194,.6373492,.6186511,.3565997,.5660149,1.947077
7,1194,.4250394,.4567383,.181054,.3466071,2.589461
8,1194,.4252533,.3668261,.1147175,.6765054,0
9,1194,.5432283,.3835911,.3821476,.3980473,1.275834
0,1195,.3043389,.5995236,.1801336,.8326345,0
1,1195,.309892,.7703131,-.0485141,.9320654,1.18968
2,1195,.2292053,.6185231,.5634187,.9256378,.8146394
3,1195,.2188898,.4665052,.7912482,.8850515,2.559551
4,1195,.2871149,.4857414,.6392894,.9284942,1.912728
5,1195,.6405054,.9024187,.5682501,1.203128,5.842162
6,1195,.6760429,.6842664,.6196827,1.186952,3.130627
7,1195,.6769524,.9816062,.6005949,1.225442,2.271799
8,1195,.8483421,.7325382,.4538589,1.110938,1.567443
9,1195,.5651024,.5217795,.6481625,.8977542,1.274032
0,1196,-.3366214,-1.236899,-.5578388,-1.220414,1.392421
1,1196,.4397775,-.3684338,-.1495037,-.1699365,3.142292
2,1196,.5148567,.326585,.099489,-.1374142,6.999541
3,1196,.8442478,.5073457,.4694772,.4573964,4.645748
4,1196,.8976262,.507986,.9652745,.7413849,7.775522
5,1196,1.022645,1.002551,1.019616,1.020848,0
6,1196,1.062834,1.038191,1.090832,1.240414,6.834236
7,1196,1.284153,1.167797,1.601668,1.594101,14.58829
8,1196,1.548656,1.870564,1.545136,1.724448,17.84412
9,1196,1.480333,1.846451,1.841998,1.955459,12.3419
0,1200,-.7504594,-2.014272,-1.743078,-.7665594,.1874997
1,1200,-1.193286,-2.195247,-2.096232,-1.277905,.111579
2,1200,-1.341006,-2.083678,-2.088257,-1.399864,.2111583
3,1200,-1.345596,-2.142811,-2.018722,-1.185724,0
4,1200,-1.05118,-2.177022,-2.060681,-1.116563,.2235777
5,1200,-1.17986,-2.062026,-1.792421,-1.198769,.2246615
6,1200,-1.322117,-2.128015,-1.978413,-1.393328,0
7,1200,-1.386458,-2.571109,-2.044829,-1.219468,0
8,1200,-.9103956,-1.124455,-1.857924,-.9797168,0
9,1200,-.6204734,-1.396428,-1.403445,-.8730195,0
0,1201,1.617003,1.37471,2.125355,1.75655,3.04506
1,1201,1.203879,1.500008,1.943595,1.64458,6.777831
2,1201,1.367826,1.351609,1.510393,1.50509,3.793099
3,1201,1.497652,1.396113,1.360438,1.851732,2.741951
4,1201,1.636146,1.317868,1.503096,1.734328,3.477528
5,1201,1.53669,1.278621,1.28532,1.524771,4.5495
6,1201,1.434094,1.235533,1.195186,1.729173,6.716757
7,1201,1.607747,1.162065,1.121029,1.899301,4.273072
8,1201,1.923966,1.370706,1.081336,1.819339,3.55831
9,1201,1.891981,1.329723,1.646137,1.690476,5.023841
0,1203,2.463143,2.31684,1.673424,2.484235,18.77383
1,1203,2.443964,2.325907,1.742268,2.461992,14.82494
2,1203,2.172029,2.210751,1.479228,2.096086,12.2595
3,1203,2.338479,2.336478,1.736773,2.174622,12.01589
4,1203,2.333877,1.938088,1.62324,2.286961,9.499275
5,1203,2.27209,1.915669,1.522014,2.081581,7.944908
6,1203,1.982098,1.839496,1.599479,2.003883,7.273896
7,1203,2.072743,1.702401,1.60705,1.786929,8.004476
8,1203,1.87808,1.73672,1.547945,2.072898,8.212854
9,1203,1.70909,1.551102,1.675119,1.773351,8.70063
0,1204,-.0656284,-.4132421,-.8328508,.2230201,.6016236
1,1204,.0803988,-.3255695,-.5017439,.1344488,1.270335
2,1204,-.1675416,-.1355034,-.4765362,-.052346,0
3,1204,-.0563486,-.2677189,-.331263,-.0327551,.7371475
4,1204,.1283505,-.21242,-.2030869,.1554006,.8130635
5,1204,.4128273,-.0139665,-.7586028,.3368382,1.690557
6,1204,.5533249,.2569317,-.8434447,.5977651,1.72194
7,1204,.4613186,.3755191,-.3408121,.64191,1.615569
8,1204,.8713232,.5325993,-.4019654,.8677343,1.423642
9,1204,1.040037,.8870788,-.6244348,.8617718,1.678116
0,1206,-1.115944,-2.194234,-1.221935,-.774344,.2425958
1,1206,-.9392512,-1.586549,-1.454128,-.6460021,.7993949
2,1206,-1.132116,-1.620066,-1.074933,-.7532239,.3254072
3,1206,-.574918,-1.049228,-.9038496,-.2976341,.8282062
4,1206,-.7616442,-1.045037,-1.012702,.0091258,.9144413
5,1206,-.2506101,-.835252,-.853072,-.3910557,1.081251
6,1206,-.4886071,-.9554315,-.8851718,-.316013,.5310325
7,1206,-.4370359,-.7593284,-.8034615,-.2644185,0
8,1206,-.0528339,-.4993366,-.6678882,-.0890431,1.057145
9,1206,-.0059235,-.5415779,-.8271158,-.0132607,1.280948
0,1209,-.3231024,-.5054348,.0513058,-.1383239,.8602295
1,1209,-.3677887,-.3719527,-.2240457,.0064126,1.178801
2,1209,-.3663603,-.7431512,-.6333022,-.434374,.3287076
3,1209,-.3138444,-.6045312,-.4529206,-.4040123,.4988308
4,1209,-.5252879,-.4123369,-.3238089,-.1976524,1.297057
5,1209,-.3428242,-.3976848,-.4868985,-.1231097,0
6,1209,-.201928,-.5591575,-.4317151,-.2904841,1.317534
7,1209,-.039892,-.7139308,-.2944441,-.1541499,1.155266
8,1209,-.3643104,-.4121317,-.3070051,-.3076045,1.152339
9,1209,-.2077171,-.4957699,-.2949361,-.3436229,1.662286
0,1211,-2.218497,-3.272982,-2.240366,-2.034568,0
1,1211,-2.212193,-2.73563,-2.270245,-2.23078,.1789431
2,1211,-2.077635,-3.033796,-2.1738,-2.047831,0
3,1211,-1.744645,-2.638366,-2.346959,-1.815292,0
4,1211,-1.981822,-2.42314,-2.313903,-1.890351,.1023651
5,1211,-1.869642,-2.414203,-2.200339,-1.93937,.202159
6,1211,-1.923586,-2.442798,-2.425417,-1.964543,0
7,1211,-1.893888,-2.688895,-2.644417,-2.352303,0
8,1211,-2.174114,-3.038755,-2.518113,-2.503855,0
9,1211,-2.254796,-3.124813,-2.41,-2.730111,0
0,1212,.6698601,.551225,.1928777,.2936243,4.383513
